X	TE.fixed	lower.fixed	upper.fixed	pval.fixed	TE.random	lower.random	upper.random	pval.random	Symbol
ENSG00000219682.4	-0.906602716737322	-0.93843483793872	-0.874770595535925	0	-1.46141582120936	-1.91181732197187	-1.01101432044684	2.02428991401189e-10	NA
ENSG00000248810.1	-2.74521490391087	-2.77054264492088	-2.71988716290087	0	-1.33958683372377	-1.75277281956406	-0.926400847883468	2.09265035323971e-10	NA
ENSG00000279675.1	-1.46940161376342	-1.49388294032046	-1.44492028720637	0	-2.47417541896776	-3.23743761128917	-1.71091322664634	2.10634578918371e-10	NA
ENSG00000235090.1	-2.14737467351543	-2.23103091784327	-2.06371842918758	0	-2.31327733625352	-3.02813608846088	-1.59841858404616	2.2617171770877e-10	NA
ENSG00000268278.1	-1.74009820670081	-1.84030493119151	-1.63989148221011	6.78026860273098e-254	-2.32723331350753	-3.0475944931775	-1.60687213383756	2.42076483065401e-10	NA
ENSG00000251189.1	-3.1033087261744	-3.18740009239482	-3.01921735995399	0	-3.47603251839351	-4.55227712171119	-2.39978791507584	2.44762607450692e-10	NA
ENSG00000241218.1	-1.86964676129034	-1.88864842209907	-1.85064510048162	0	-2.16047372784539	-2.82984697322902	-1.49110048246176	2.51608658668819e-10	NA
ENSG00000277386.1	-2.27064303644691	-2.31319271953032	-2.2280933533635	0	-2.00358743734192	-2.62565683643255	-1.38151803825129	2.74146855960595e-10	NA
ENSG00000273209.1	-1.03847205255537	-1.05912355577005	-1.01782054934069	0	-0.938532596865608	-1.23007675553252	-0.646988438198693	2.79986641389476e-10	NA
ENSG00000232679.1	7.35148541481342	7.22910218219945	7.47386864742738	0	5.22766816784918	3.59883589150179	6.85650044419657	3.16605421506089e-10	NA
ENSG00000226786.2	-2.33996179128304	-2.37411058047722	-2.30581300208886	0	-1.70664938058142	-2.23914598408285	-1.17415277707999	3.34941575145552e-10	NA
ENSG00000213250.5	-1.00380165407431	-1.01267257986912	-0.9949307282795	0	-0.802737620854157	-1.05320481995695	-0.552270421751359	3.3508833903848e-10	NA
ENSG00000254337.1	4.56962304956433	4.42260805085744	4.71663804827123	0	3.69323564883181	2.54088497142498	4.84558632623863	3.35100820628943e-10	NA
ENSG00000217646.1	4.06962573100701	3.91060406004257	4.22864740197145	0	3.01568690963222	2.07433259292425	3.9570412263402	3.41051091860567e-10	NA
ENSG00000261762.1	1.10440678012559	1.08889238342682	1.11992117682436	0	1.70550716153655	1.17233685686782	2.23867746620528	3.62116004137959e-10	NA
ENSG00000199476.1	-1.80105285870855	-1.87017818879879	-1.73192752861831	0	-1.45279616991261	-1.90789631116941	-0.997696028655808	3.93191500092804e-10	NA
ENSG00000226306.6	-2.65006748638407	-2.70403184698419	-2.59610312578395	0	-3.53285215377421	-4.64115943207883	-2.42454487546958	4.1680157490049e-10	NA
ENSG00000241684.4	-1.57754916945809	-1.58497337919927	-1.57012495971691	0	-2.45382538908483	-3.2236694783664	-1.68398129980327	4.17739024069703e-10	NA
ENSG00000253636.1	-1.01076462726507	-1.01763354668353	-1.0038957078466	0	-0.754745866908369	-0.991891872281769	-0.517599861534968	4.43703359961684e-10	NA
ENSG00000258100.1	-2.50130904429333	-2.56785380040622	-2.43476428818044	0	-2.76459348846345	-3.63423130173366	-1.89495567519323	4.64180593598341e-10	NA
ENSG00000218586.3	-1.07397761727068	-1.09379535607528	-1.05415987846609	0	-1.22632814911591	-1.61220417680696	-0.840452121424864	4.69909389420031e-10	NA
ENSG00000234770.1	-2.54393122896121	-2.66157644538825	-2.42628601253418	0	-2.68864266837471	-3.53509516750301	-1.8421901692464	4.79831823623338e-10	NA
ENSG00000237943.5	-1.02138099866868	-1.02727842642243	-1.01548357091494	0	-0.787936138294213	-1.03613374340127	-0.53973853318716	4.9034093546773e-10	NA
ENSG00000222032.1	3.46188733431009	3.31649797195546	3.60727669666473	0	3.50869810587027	2.40307890411941	4.61431730762112	4.97239473864664e-10	NA
ENSG00000204790.9	-3.18605756394687	-3.43320402719312	-2.93891110070062	7.43637102396308e-141	-2.91305748472378	-3.83172015291682	-1.99439481653073	5.1324908910187e-10	NA
ENSG00000270510.1	-1.17582099982362	-1.20364790018278	-1.14799409946445	0	-2.03319875582482	-2.67469162207411	-1.39170588957554	5.22922915838373e-10	NA
ENSG00000273923.1	-3.05078827658227	-3.16249133146201	-2.93908522170252	0	-3.76567100341625	-4.9538819750898	-2.57746003174269	5.24791968116227e-10	NA
ENSG00000281584.1	-0.94655736621785	-1.00793950455756	-0.885175227878143	1.14355835947751e-200	-1.53302640732006	-2.01754167808097	-1.04851113655915	5.59604723529513e-10	NA
ENSG00000270933.1	1.50888593411911	1.47761978302758	1.54015208521065	0	1.43274651670456	0.979763444989699	1.88572958841942	5.67517438330482e-10	NA
ENSG00000234219.1	-1.80928069642584	-1.85327501208782	-1.76528638076385	0	-1.80741271407459	-2.37916327785398	-1.23566215029521	5.79822015877222e-10	NA
ENSG00000271654.1	-3.50655249417175	-3.68967425036346	-3.32343073798004	0	-3.07193054306033	-4.04429728743003	-2.09956379869062	5.94139478565803e-10	NA
ENSG00000259884.1	-1.66012868166346	-1.68385974850267	-1.63639761482425	0	-1.62677127949301	-2.14469560828722	-1.1088469506988	7.45407522510903e-10	NA
ENSG00000210049.1	-1.38021714451722	-1.43068463850216	-1.32974965053227	0	-1.85616912726969	-2.44732885762362	-1.26500939691575	7.55303863452919e-10	NA
ENSG00000279013.1	-1.11572493625169	-1.13077227433329	-1.10067759817009	0	-2.1276405344204	-2.80530600165046	-1.44997506719034	7.57318753303937e-10	NA
ENSG00000280143.1	-1.16530963610833	-1.17723617331379	-1.15338309890286	0	-1.50876830983627	-1.98944181144981	-1.02809480822273	7.64836065088611e-10	NA
ENSG00000243659.1	-1.28702650245781	-1.31358525358002	-1.26046775133559	0	-1.61861846283203	-2.1346186411052	-1.10261828455886	7.84039527405141e-10	NA
ENSG00000254192.1	-2.55669394351564	-2.58943272039869	-2.52395516663258	0	-3.11545628569513	-4.11173012329887	-2.11918244809138	8.84221016366208e-10	NA
ENSG00000253931.1	5.10983270943976	4.89022009395835	5.32944532492118	0	4.20621077109651	2.85908849986366	5.55333304232936	9.37353350614712e-10	NA
ENSG00000275830.1	-2.50690588414829	-2.54745164853094	-2.46636011976563	0	-2.93477227367016	-3.87522259888473	-1.99432194845559	9.57910709377473e-10	NA
ENSG00000002079.11	0.979856871839336	0.956346903389275	1.0033668402894	0	1.13237182581175	0.769186839335968	1.49555681228753	9.90351761394833e-10	NA
ENSG00000266824.1	-1.15412380464663	-1.22996144973853	-1.07828615955473	1.72347067045253e-195	-1.78384238825779	-2.35691663952308	-1.21076813699249	1.05475029654765e-09	NA
ENSG00000200525.1	4.05525506914831	3.8550064704771	4.25550366781951	0	2.63526279715852	1.78838375893372	3.48214183538332	1.06809053472926e-09	NA
ENSG00000261033.1	-1.53157565305597	-1.59293904571382	-1.47021226039811	0	-2.27975632981336	-3.01336447213107	-1.54614818749565	1.12367137748601e-09	NA
ENSG00000261096.1	-1.04736897422425	-1.08567863337684	-1.00905931507165	0	-1.20943055433732	-1.59880321869346	-0.820057889981177	1.14440764446428e-09	NA
ENSG00000267570.1	-3.91565066041991	-4.03756763333121	-3.7937336875086	0	-2.63702664377201	-3.48699964056021	-1.78705364698381	1.19618215444407e-09	NA
ENSG00000260608.1	-1.33485028154511	-1.3823825208905	-1.28731804219972	0	-1.30666508131294	-1.72875572943191	-0.884574433193959	1.2995208130736e-09	NA
ENSG00000272784.1	-1.35367568277811	-1.3718657102817	-1.33548565527453	0	-2.422870386537	-3.20739593259764	-1.63834484047636	1.4216660301677e-09	NA
ENSG00000266588.1	-3.02311824542512	-3.12139497992302	-2.92484151092722	0	-2.94315715573161	-3.89632932309908	-1.98998498836415	1.43166548546438e-09	NA
ENSG00000242052.1	-1.20383295591567	-1.24738318016528	-1.16028273166606	0	-1.81407549173998	-2.40258819640821	-1.22556278707175	1.52650821875294e-09	NA
ENSG00000236155.5	-1.5644025395139	-1.57379544309023	-1.55500963593757	0	-1.3850268864535	-1.83474386814308	-0.935309904763918	1.57739675968211e-09	NA
ENSG00000280255.1	-1.523575930886	-1.53739350095732	-1.50975836081468	0	-2.07408900465501	-2.74756737205315	-1.40061063725687	1.57945916233116e-09	NA
ENSG00000267594.5	-2.18238651579824	-2.43493429941687	-1.92983873217961	2.40104607332265e-64	-2.19760163584496	-2.91120848828754	-1.48399478340238	1.58133390178877e-09	NA
ENSG00000259040.4	-1.50817961406927	-1.52575776413774	-1.4906014640008	0	-1.58511106111044	-2.09992887270035	-1.07029324952054	1.59278306361528e-09	NA
ENSG00000258572.1	-1.5054306905694	-1.53646358850864	-1.47439779263016	0	-1.82994647229721	-2.42457224884282	-1.23532069575161	1.62201748185568e-09	NA
ENSG00000279314.1	-1.36703514720547	-1.38813977774202	-1.34593051666891	0	-1.2265763604958	-1.62628110129395	-0.826871619697659	1.80383346640135e-09	NA
ENSG00000263809.1	-1.1739274301942	-1.19570034358285	-1.15215451680554	0	-1.09271379382166	-1.44906688145143	-0.736360706191895	1.85530955017329e-09	NA
ENSG00000224513.2	-1.27901756851977	-1.33532785622187	-1.22270728081767	0	-3.63846514366502	-4.82596000601146	-2.45097028131858	1.90980685233764e-09	NA
ENSG00000197320.5	-5.06677260300586	-5.12159513695889	-5.01195006905284	0	-3.37913139666109	-4.48477343102241	-2.27348936229978	2.0963102575767e-09	NA
ENSG00000248459.1	2.49233907671087	2.37314565755789	2.61153249586386	0	1.9828430843638	1.33371729399293	2.63196887473468	2.13777291669378e-09	NA
ENSG00000248925.1	-0.924448230379466	-0.940120313841502	-0.908776146917429	0	-1.18205678478514	-1.56946155637067	-0.794652013199606	2.22755381668913e-09	NA
ENSG00000224479.4	-1.20355148549434	-1.21630812099498	-1.1907948499937	0	-1.21841278272556	-1.61780185861585	-0.81902370683528	2.24174054138065e-09	NA
ENSG00000237154.2	-2.5356024291261	-2.65805943975775	-2.41314541849445	0	-2.181913178667	-2.89716805369532	-1.46665830363867	2.24584108176493e-09	NA
ENSG00000252498.1	-1.32325117429821	-1.39876338185429	-1.24773896674213	1.62905770401186e-258	-1.72395244342384	-2.2892396948458	-1.15866519200188	2.26882903359083e-09	NA
ENSG00000261447.1	-1.2072232304019	-1.2435852854829	-1.17086117532091	0	-2.54422242780787	-3.38030080516111	-1.70814405045463	2.45753266067541e-09	NA
ENSG00000231367.4	-0.932735576068254	-0.943778413097185	-0.921692739039322	0	-2.0443374846169	-2.7162544514228	-1.372420517811	2.47226872112566e-09	NA
ENSG00000233090.1	-2.4138500947406	-2.66670216487824	-2.16099802460296	4.04418914802121e-78	-2.30373388083096	-3.06111772149584	-1.54635004016608	2.49747822514163e-09	NA
ENSG00000229590.3	-2.81091111477733	-2.9692753467865	-2.65254688276815	3.60594237199985e-265	-2.93010102812133	-3.89366993387035	-1.9665321223723	2.52203001315537e-09	NA
ENSG00000251409.1	-1.7179224962479	-1.80279141168893	-1.63305358080687	0	-1.38857447740014	-1.84525252174946	-0.931896433050816	2.5306795681962e-09	NA
ENSG00000222022.1	5.42686048721559	5.32503124200109	5.52868973243008	0	3.68156004132976	2.46895135846269	4.89416872419683	2.67193780725345e-09	NA
ENSG00000253390.1	-1.33318575683586	-1.38368416541521	-1.28268734825651	0	-1.1509517923369	-1.53015924149683	-0.771744343176984	2.701381267756e-09	NA
ENSG00000233817.1	-2.67870829449125	-2.71912694264633	-2.63828964633617	0	-1.29049675971726	-1.71584997018898	-0.86514354924555	2.74076942671332e-09	NA
ENSG00000258439.1	-2.01199718660796	-2.0577673910601	-1.96622698215582	0	-1.39263737096373	-1.85213772338914	-0.933137018538322	2.84693089564291e-09	NA
ENSG00000088340.14	1.81155670377721	1.79545419573199	1.82765921182242	0	1.77812745797044	1.19090074136293	2.36535417457795	2.94226327624804e-09	NA
ENSG00000259542.4	-1.71412228251199	-1.76114664619007	-1.6670979188339	0	-3.32210182379885	-4.42120171009505	-2.22300193750264	3.13973592689195e-09	NA
ENSG00000254602.1	-1.76205326935168	-1.77184016990208	-1.75226636880127	0	-1.19102456777662	-1.58521750040755	-0.796831635145698	3.18271957483276e-09	NA
ENSG00000255310.2	-1.37702671920865	-1.38340912695697	-1.37064431146032	0	-1.07994941375117	-1.43767522987571	-0.722223597626641	3.27876151485146e-09	NA
ENSG00000241765.2	4.97636072900049	4.8211024226846	5.13161903531637	0	3.07512054764892	2.05611898556452	4.09412210973332	3.32407717728009e-09	NA
ENSG00000272866.1	-1.99445247017292	-2.07286701205119	-1.91603792829465	0	-2.30411628188337	-3.0677438139539	-1.54048874981283	3.34185651111523e-09	NA
ENSG00000279414.1	-1.83916857420885	-2.06768202662433	-1.61065512179338	4.65470267878799e-56	-1.79806143151248	-2.39430029788767	-1.20182256513728	3.4084231081483e-09	NA
ENSG00000224419.1	2.0578169647719	1.97315191089848	2.14248201864531	0	1.59004703499431	1.06255142109469	2.11754264889393	3.46322532804668e-09	NA
ENSG00000236797.1	-2.89184185051275	-3.02591991679257	-2.75776378423294	0	-2.51320944089862	-3.34703934010742	-1.67937954168981	3.47465093806867e-09	NA
ENSG00000230018.1	-2.78485982956776	-2.80047764552602	-2.7692420136095	0	-1.98774091467206	-2.64773113474514	-1.32775069459898	3.57021335731331e-09	NA
ENSG00000272823.1	-2.42050183456336	-2.46073489835197	-2.38026877077474	0	-2.67148951185657	-3.55921559901928	-1.78376342469386	3.67395028426646e-09	NA
ENSG00000273372.1	-3.01799404017316	-3.07279777013336	-2.96319031021296	0	-2.50685073787439	-3.34002103798708	-1.6736804377617	3.69815013762846e-09	NA
ENSG00000224238.2	-2.52551328518161	-2.54770365783839	-2.50332291252483	0	-1.99875509705027	-2.66313492430693	-1.33437526979362	3.71386363554072e-09	NA
ENSG00000225531.1	-1.15861397422276	-1.21109264316396	-1.10613530528157	0	-0.94564651739902	-1.26032524416767	-0.630967790630369	3.86378235108136e-09	NA
ENSG00000271401.1	-1.38487647126177	-1.44481994868243	-1.32493299384112	0	-1.50375396723344	-2.00473334994605	-1.00277458452083	4.02692258936189e-09	NA
ENSG00000255921.1	3.34229601901018	3.23982076417787	3.44477127384248	0	2.99068304751096	1.9941030557393	3.98726303928263	4.05959328147161e-09	NA
ENSG00000270093.1	-1.51135425140837	-1.52771671830451	-1.49499178451223	0	-2.47587803858003	-3.30125684278974	-1.65049923437033	4.12058800379659e-09	NA
ENSG00000270074.1	-1.26309990809	-1.33314578691972	-1.19305402926028	1.28505869445874e-273	-1.16441588537546	-1.55296725477376	-0.775864515977151	4.26313216389557e-09	NA
ENSG00000261760.5	-1.21433768875065	-1.30569621328241	-1.12297916421889	1.28211723647199e-149	-1.50321159961683	-2.00483678931109	-1.00158640992257	4.26971235509981e-09	NA
ENSG00000280422.1	-1.30371989698596	-1.31794681613331	-1.28949297783861	0	-0.99469642570894	-1.32675390838251	-0.662638943035367	4.32704784755732e-09	NA
ENSG00000250934.1	-2.25575803394954	-2.28790051944786	-2.22361554845122	0	-3.15831429595725	-4.21273677693687	-2.10389181497763	4.33998112659255e-09	NA
ENSG00000271499.1	-1.87604841487176	-1.99967423607269	-1.75242259367084	2.14405333857217e-194	-1.96548136057452	-2.62168135081243	-1.30928137033661	4.34280586076587e-09	NA
ENSG00000255362.1	-1.29588633082722	-1.32297239436169	-1.26880026729275	0	-1.58991371253877	-2.12170708737133	-1.05812033770621	4.63578233793542e-09	NA
ENSG00000249609.1	-1.48666001056295	-1.62041237594971	-1.35290764517619	3.21693814451448e-105	-2.27225239957103	-3.03261756817594	-1.51188723096611	4.71026848876449e-09	NA
ENSG00000253133.1	-0.984720749540973	-0.997972878075186	-0.971468621006759	0	-0.77937539073018	-1.04053172035845	-0.518219061101908	4.94032794419997e-09	NA
ENSG00000275392.1	-2.74374707767809	-2.79392888307973	-2.69356527227644	0	-3.20834643368463	-4.28364755695981	-2.13304531040944	4.97845426546287e-09	NA
ENSG00000279619.1	-3.35192224046187	-3.41426198847711	-3.28958249244664	0	-2.39076759658768	-3.19268510697626	-1.5888500861991	5.11867762013646e-09	NA
ENSG00000251637.5	-1.2775681733912	-1.30287143572767	-1.25226491105472	0	-1.68826932962647	-2.25495265439647	-1.12158600485648	5.24688455179226e-09	NA
ENSG00000258446.1	4.00587848210025	3.71403623236606	4.29772073183444	2.03592343302707e-159	3.69220700390231	2.45262207191189	4.93179193589273	5.28577818680149e-09	NA
ENSG00000269933.1	-2.77619326384338	-2.81380388944806	-2.7385826382387	0	-3.622641979339	-4.84100997150646	-2.40427398717153	5.62062479638781e-09	NA
ENSG00000272209.1	-1.17787607897647	-1.19041638778741	-1.16533577016554	0	-1.30762348511247	-1.74760652678229	-0.867640443442658	5.71174823284837e-09	NA
ENSG00000248626.1	1.10435948913	1.08563749673011	1.12308148152989	0	1.08121208268968	0.716818836905862	1.4456053284735	6.04451567729408e-09	NA
ENSG00000254348.1	-2.95633315387498	-3.02745872548401	-2.88520758226596	0	-2.55685206185213	-3.41883821193189	-1.69486591177237	6.11030403872286e-09	NA
ENSG00000271127.1	3.66344289382454	3.57713472728161	3.74975106036747	0	3.28110805882904	2.17461558142189	4.38760053623619	6.17577323353449e-09	NA
ENSG00000255872.3	-1.43532378187905	-1.4929944810746	-1.37765308268349	0	-1.0821018093553	-1.44706903282098	-0.717134585889617	6.20438245185668e-09	NA
ENSG00000226491.1	-1.14212256983349	-1.15320487723809	-1.13104026242889	0	-1.11415247390441	-1.48998876845482	-0.738316179354008	6.23836932207925e-09	NA
ENSG00000267637.1	4.10065748368038	3.92596080161304	4.27535416574773	0	2.78390520762842	1.84456456759978	3.72324584765706	6.29573994879531e-09	NA
ENSG00000230735.1	-1.74041508864942	-1.77636113032987	-1.70446904696897	0	-2.16656725841432	-2.89800278465037	-1.43513173217827	6.41507221904609e-09	NA
ENSG00000226851.1	-1.3460681826175	-1.36404285765113	-1.32809350758387	0	-1.24319576477497	-1.66322357826522	-0.823167951284719	6.58854331181617e-09	NA
ENSG00000281398.1	1.27644698409916	1.26630942138396	1.28658454681436	0	1.12516543479038	0.744973101050191	1.50535776853058	6.61401946875076e-09	NA
ENSG00000234141.1	-1.02404386422659	-1.03972504037201	-1.00836268808117	0	-1.07577705099291	-1.43939978299549	-0.712154318990333	6.68911080900473e-09	NA
ENSG00000272279.1	-1.18296470888542	-1.2063165260508	-1.15961289172004	0	-1.72849864709322	-2.3145123060869	-1.14248498809954	7.42201337803996e-09	NA
ENSG00000255122.1	-0.945861887469002	-0.972752366756567	-0.918971408181437	0	-1.452841332386	-1.94542826104633	-0.960254403725668	7.43730026684452e-09	NA
ENSG00000273162.1	1.08464290424404	1.07465068010022	1.09463512838787	0	1.42485633715013	0.941431842783119	1.90828083151714	7.61155303453447e-09	NA
ENSG00000260409.1	-2.36639341282745	-2.45132527998427	-2.28146154567062	0	-2.24429507631401	-3.00693634727103	-1.481653805357	8.03285306702093e-09	NA
ENSG00000251584.1	-2.92339200167397	-3.00541728343205	-2.84136671991588	0	-2.67673143282877	-3.58783249766477	-1.76563036799277	8.50183270470395e-09	NA
ENSG00000220154.2	3.0972867864288	2.81714307990118	3.37743049295642	3.98162550844086e-104	3.91417307879011	2.58088942416882	5.24745673341141	8.71855204357128e-09	NA
ENSG00000244593.1	-0.986546010211717	-1.01317907463726	-0.959912945786178	0	-0.974079568566786	-1.30622846709497	-0.641930670038602	9.03550813148547e-09	NA
ENSG00000232460.4	-2.03804712781493	-2.15398680014233	-1.92210745548754	4.02504503939798e-260	-2.06235283919923	-2.76592604775222	-1.35877963064623	9.18367053188767e-09	NA
ENSG00000240240.7	-1.98511949112866	-2.01659459843722	-1.9536443838201	0	-1.74946021445471	-2.34830912956689	-1.15061129934253	1.02957681088273e-08	NA
ENSG00000260953.1	-1.92795165538123	-2.01705633563633	-1.83884697512612	0	-1.90002794981984	-2.55059954278309	-1.24945635685659	1.03936908621813e-08	NA
ENSG00000253829.1	-2.010736738498	-2.04644197381688	-1.97503150317912	0	-1.56026840058779	-2.09459068031752	-1.02594612085807	1.04493923363987e-08	NA
ENSG00000249661.1	-0.933769120257049	-0.967268533036332	-0.900269707477765	0	-0.939014584636679	-1.2608903015226	-0.617138867750759	1.07884844737201e-08	NA
ENSG00000275367.1	-0.96596323592533	-0.972149863245347	-0.959776608605314	0	-0.986615541777483	-1.32549242577579	-0.647738657779173	1.15462898278245e-08	NA
ENSG00000272463.1	-0.925620033310347	-0.932718813789727	-0.918521252830968	0	-1.28956234545899	-1.73474656610304	-0.84437812481494	1.3674511299152e-08	NA
ENSG00000272405.1	1.40499609019911	1.3893150585543	1.42067712184393	0	1.38567962886362	0.907152928626038	1.86420632910119	1.38277594267428e-08	NA
ENSG00000253893.2	-1.19010510931129	-1.27765065650623	-1.10255956211634	2.10070208549803e-156	-1.3236235345966	-1.78078539905291	-0.866461670140296	1.38935421087412e-08	NA
ENSG00000239405.1	-1.69748393397327	-1.72361350152557	-1.67135436642096	0	-2.37189787153452	-3.19255565918945	-1.5512400838796	1.4722523627716e-08	NA
ENSG00000258847.1	-2.13457783615832	-2.20373691965924	-2.0654187526574	0	-2.3600547753054	-3.17693073564254	-1.54317881496826	1.49117133326614e-08	NA
ENSG00000279841.1	-1.09156978837902	-1.12446005248914	-1.05867952426889	0	-0.885788046414977	-1.19262479978292	-0.578951293047038	1.5305901249606e-08	NA
ENSG00000225039.1	-2.77461426103985	-2.80858199748366	-2.74064652459603	0	-2.11977600693578	-2.85411047929576	-1.3854415345758	1.53365734522105e-08	NA
ENSG00000224678.3	3.44913698605422	3.32728173665734	3.5709922354511	0	2.13584882759686	1.39582443568647	2.87587321950725	1.5420091008804e-08	NA
ENSG00000270230.1	-1.40780681998949	-1.51031986053491	-1.30529377944407	1.42343472636228e-159	-2.48177151209504	-3.34251353114632	-1.62102949304375	1.59377372024465e-08	NA
ENSG00000230528.6	1.75296658413584	1.6319309759522	1.87400219231948	2.98623920293279e-177	1.69082396748615	1.10410616579576	2.27754176917655	1.62048774050225e-08	NA
ENSG00000250986.1	-1.56687776546492	-1.58508668198278	-1.54866884894706	0	-1.52674630202628	-2.05684803777595	-0.996644566276615	1.65283670747423e-08	NA
ENSG00000272319.1	-1.3453968884444	-1.41985472278269	-1.2709390541061	1.00098508799035e-274	-1.45286083467777	-1.95748240219318	-0.94823926716236	1.67159679535694e-08	NA
ENSG00000260398.1	-1.92791705143922	-1.94155838667079	-1.91427571620764	0	-1.52137802557189	-2.04989755530255	-0.99285849584123	1.68198933124752e-08	NA
ENSG00000223382.3	-1.8996970196717	-1.92055459391606	-1.87883944542734	0	-2.22572929681332	-2.99969376712909	-1.45176482649756	1.73673148947607e-08	NA
ENSG00000260302.1	-1.50206925082887	-1.57130637622516	-1.43283212543257	0	-1.69151992319472	-2.27996436243453	-1.10307548395491	1.76038557344519e-08	NA
ENSG00000278919.1	1.27994363051739	1.25501373579979	1.30487352523498	0	1.38895399936347	0.905698969238697	1.87220902948824	1.76837554866782e-08	NA
ENSG00000280362.1	-2.20946038353217	-2.27019980395192	-2.14872096311243	0	-3.64894144172318	-4.92123618159747	-2.37664670184888	1.89660935444713e-08	NA
ENSG00000276417.1	-1.91511279036876	-1.94655579223269	-1.88366978850482	0	-2.01825340478219	-2.72252234212672	-1.31398446743766	1.94580351351577e-08	NA
ENSG00000259869.1	-1.19663371558874	-1.21375608090382	-1.17951135027366	0	-1.73685932862651	-2.34367971244362	-1.13003894480941	2.02482004178018e-08	NA
ENSG00000272657.1	-0.926351895314883	-0.957692964219112	-0.895010826410654	0	-1.80831236915994	-2.4401406008206	-1.17648413749929	2.02936769307481e-08	NA
ENSG00000233532.4	1.0000019429133	0.910255402164034	1.08974848366256	9.90629118184999e-106	3.68111598844882	2.39446665796538	4.96776531893226	2.05298913290993e-08	NA
ENSG00000239828.5	-1.41156445311734	-1.42678724632776	-1.39634165990692	0	-1.18446727670382	-1.59864706797907	-0.770287485428579	2.08152010391042e-08	NA
ENSG00000225670.4	-3.54763490322157	-3.57369804689816	-3.52157175954498	0	-2.81824268037578	-3.80407343175882	-1.83241192899274	2.10618403540844e-08	NA
ENSG00000276075.1	-0.974767468224016	-0.982976963426525	-0.966557973021507	0	-0.999613177246086	-1.34931871562995	-0.649907638862219	2.11349874342799e-08	NA
ENSG00000256001.1	-2.02045559269987	-2.05968671452482	-1.98122447087492	0	-1.82196487093056	-2.45953708516143	-1.1843926566997	2.13227621256417e-08	NA
ENSG00000279022.1	-0.996838595609666	-1.02752867996228	-0.966148511257051	0	-1.21579501018371	-1.64129181343531	-0.790298206932104	2.13967566848603e-08	NA
ENSG00000234998.1	-2.33972378012394	-2.45044932700967	-2.22899823323821	0	-2.45153115549187	-3.3096076146784	-1.59345469630535	2.14806777421102e-08	NA
ENSG00000231431.6	2.75894674542133	2.68237452779529	2.83551896304737	0	2.40291949465864	1.56132750692136	3.24451148239592	2.19223161614055e-08	NA
ENSG00000261220.2	1.07250590078811	1.06357278916257	1.08143901241364	0	0.671000528598333	0.435989179821695	0.90601187737497	2.19281815464643e-08	NA
ENSG00000217643.1	-1.7479318246998	-1.76785248838715	-1.72801116101244	0	-1.40016746605543	-1.89152829722375	-0.908806634887114	2.33624791168501e-08	NA
ENSG00000267612.1	-1.09850830902903	-1.12867939330377	-1.0683372247543	0	-1.06158752026538	-1.43448240797607	-0.688692632554687	2.40816044129412e-08	NA
ENSG00000229536.1	-0.959311985302217	-0.997623544101749	-0.921000426502686	0	-1.39196265418655	-1.88149022605357	-0.902435082319518	2.50214831769433e-08	NA
ENSG00000266846.1	-0.974132163423224	-1.05004694818961	-0.898217378656842	1.40986155057272e-139	-1.20542039085303	-1.62936809107051	-0.781472690635543	2.50660972512542e-08	NA
ENSG00000272411.1	-5.35496864263566	-5.44235796237074	-5.26757932290058	0	-3.09325593594693	-4.18153523010367	-2.0049766417902	2.53460038336967e-08	NA
ENSG00000255642.1	-1.45585005305792	-1.46195511304977	-1.44974499306608	0	-0.937069487529951	-1.2668011700276	-0.607337805032305	2.54664076684151e-08	NA
ENSG00000228118.3	-1.26822447629271	-1.3389496503078	-1.19749930227761	1.359958293133e-270	-1.26106309896939	-1.70549371792315	-0.816632480015637	2.67681787410413e-08	NA
ENSG00000232311.1	-0.966373301065281	-1.03658998350947	-0.896156618621094	2.94734350912658e-160	-1.3590499122634	-1.83831793018769	-0.879781894339108	2.73153425856449e-08	NA
ENSG00000277010.1	-2.14370565009404	-2.20243769178721	-2.08497360840087	0	-2.78806031905364	-3.77419225899535	-1.80192837911192	3.00156291328949e-08	NA
ENSG00000271131.1	4.06494086483293	3.9323992017223	4.19748252794357	0	3.04443749674751	1.96715163536929	4.12172335812572	3.04362549596675e-08	NA
ENSG00000270059.1	-1.01456186286884	-1.0344290888957	-0.994694636841988	0	-1.18597955027495	-1.60598201791079	-0.765977082639107	3.12229595914521e-08	NA
ENSG00000210195.2	-1.99760481992044	-2.05901744347442	-1.93619219636645	0	-2.59672088120284	-3.51686089814817	-1.67658086425751	3.180455806947e-08	NA
ENSG00000176716.4	-4.47508493947558	-4.62528987218216	-4.324880006769	0	-3.29795872630112	-4.4666190145499	-2.12929843805233	3.18378836357037e-08	NA
ENSG00000270154.1	-2.02974591814163	-2.17105849107508	-1.88843334520817	2.2662271004771e-174	-1.93666697000956	-2.6230545082771	-1.25027943174202	3.20032908993625e-08	NA
ENSG00000237513.1	-1.00384176671153	-1.02481306510582	-0.982870468317246	0	-1.20826706732004	-1.63789911464937	-0.778635019990711	3.54647116522817e-08	NA
ENSG00000254420.1	1.72660027239364	1.45665797568442	1.99654256910286	4.72620458841238e-36	1.75506896854877	1.13024239878994	2.3798955383076	3.6849241535398e-08	NA
